"ID_SAMPLE","Dominant_num","Dominant","Subdominant_num","Subdominant","Third","Third_num"
6438,4,"WTSFS",NA,NA,NA,NA
6439,4,"WTSFS",NA,NA,NA,NA
6440,4,"WTSFS",NA,NA,NA,NA
6441,4,"WTSFS",NA,NA,NA,NA
6442,4,"WTSFS",NA,NA,NA,NA
6443,4,"WTSFS",NA,NA,NA,NA
6444,4,"WTSFS",NA,NA,NA,NA
6445,4,"WTSFS",NA,NA,NA,NA
6446,4,"WTSFS",NA,NA,NA,NA
6447,4,"WTSFS",NA,NA,NA,NA
6448,4,"WTSFS",NA,NA,NA,NA
6449,4,"WTSFS",NA,NA,NA,NA
6450,4,"WTSFS",NA,NA,NA,NA
6451,4,"WTSFS",NA,NA,NA,NA
6452,4,"WTSFS",NA,NA,NA,NA
6453,4,"WTSFS",NA,NA,NA,NA
6454,4,"WTSFS",NA,NA,NA,NA
6455,4,"WTSFS",NA,NA,NA,NA
6456,4,"WTSFS",NA,NA,NA,NA
6457,4,"WTSFS",NA,NA,NA,NA
6458,4,"WTSFS",NA,NA,NA,NA
6459,4,"WTSFS",NA,NA,NA,NA
6460,4,"WTSFS",NA,NA,NA,NA
6461,4,"WTSFS",NA,NA,NA,NA
6462,4,"WTSFS",NA,NA,NA,NA
6463,4,"WTSFS",NA,NA,NA,NA
6464,4,"WTSFS",NA,NA,NA,NA
6465,4,"WTSFS",NA,NA,NA,NA
6466,4,"WTSFS",NA,NA,NA,NA
6467,4,"WTSFS",NA,NA,NA,NA
6468,4,"WTSFS",NA,NA,NA,NA
6469,4,"WTSFS",NA,NA,NA,NA
6470,4,"WTSFS",NA,NA,NA,NA
6471,4,"WTSFS",NA,NA,NA,NA
6472,4,"WTSFS",NA,NA,NA,NA
6473,4,"WTSFS",NA,NA,NA,NA
6474,4,"WTSFS",NA,NA,NA,NA
6475,4,"WTSFS",NA,NA,NA,NA
6476,4,"WTSFS",NA,NA,NA,NA
6477,4,"WTSFS",NA,NA,NA,NA
6478,4,"WTSFS",NA,NA,NA,NA
6479,4,"WTSFS",NA,NA,NA,NA
6480,4,"WTSFS",NA,NA,NA,NA
6481,4,"WTSFS",NA,NA,NA,NA
6482,4,"WTSFS",NA,NA,NA,NA
6483,4,"WTSFS",NA,NA,NA,NA
6484,4,"WTSFS",NA,NA,NA,NA
6485,4,"WTSFS",NA,NA,NA,NA
6486,4,"WTSFS",NA,NA,NA,NA
6487,4,"WTSFS",NA,NA,NA,NA
6488,4,"WTSFS",NA,NA,NA,NA
6489,4,"WTSFS",NA,NA,NA,NA
6490,4,"WTSFS",NA,NA,NA,NA
6491,4,"WTSFS",NA,NA,NA,NA
6492,NA,NA,22,"GRAM",NA,NA
6493,NA,NA,22,"GRAM",NA,NA
6494,NA,NA,22,"GRAM",NA,NA
6495,NA,NA,22,"GRAM",NA,NA
6496,NA,NA,22,"GRAM",NA,NA
6497,NA,NA,22,"GRAM",NA,NA
6511,NA,NA,13,"TEDE","WTSFS",4
6512,NA,NA,13,"TEDE","WTSFS",4
6513,NA,NA,13,"TEDE","WTSFS",4
6514,NA,NA,13,"TEDE","WTSFS",4
6515,NA,NA,13,"TEDE","WTSFS",4
6516,NA,NA,13,"TEDE","WTSFS",4
6517,NA,NA,13,"TEDE","WTSFS",4
6518,NA,NA,13,"TEDE","WTSFS",4
6519,NA,NA,13,"TEDE","WTSFS",4
6520,NA,NA,13,"TEDE","WTSFS",4
6521,NA,NA,13,"TEDE","WTSFS",4
6522,NA,NA,13,"TEDE","WTSFS",4
6523,NA,NA,13,"TEDE","WTSFS",4
6524,NA,NA,13,"TEDE","WTSFS",4
6525,NA,NA,13,"TEDE","WTSFS",4
6526,NA,NA,13,"TEDE","WTSFS",4
6527,NA,NA,13,"TEDE","WTSFS",4
6528,NA,NA,13,"TEDE","WTSFS",4
6529,NA,NA,13,"TEDE","WTSFS",4
6530,NA,NA,13,"TEDE","WTSFS",4
6531,NA,NA,13,"TEDE","WTSFS",4
6532,NA,NA,13,"TEDE","WTSFS",4
6533,NA,NA,13,"TEDE","WTSFS",4
6534,NA,NA,13,"TEDE","WTSFS",4
6535,NA,NA,13,"TEDE","WTSFS",4
6536,NA,NA,13,"TEDE","WTSFS",4
6537,NA,NA,13,"TEDE","WTSFS",4
6538,NA,NA,13,"TEDE","WTSFS",4
6539,NA,NA,13,"TEDE","WTSFS",4
6540,NA,NA,13,"TEDE","WTSFS",4
6541,NA,NA,13,"TEDE","WTSFS",4
6542,NA,NA,13,"TEDE","WTSFS",4
